audio	duration	sentence
01-201001-231632_bem_fb0_elicit_34.wav	14.42925	abalumendo na janet banina pa macinga balaya ku mushi
01-201001-231632_bem_fb0_elicit_35.wav	6.397875	mu nshila robin alaeba janet ati kwena bukwe aubulaba pa bukulu lilya mwacilacinda jaivi na ulya mulumendo nga nail naisakuuma ulupi
01-201001-231632_bem_fb0_elicit_36.wav	5.490375	janet ati ee cinecine babukwe nga mwacinguma fye pantu nimbifya
01-201001-231632_bem_fb0_elicit_37.wav	10.61775	kwena napapata mwikesasosa kuli joni akesanjipaya fye
01-201001-231632_bem_fb0_elicit_38.wav	6.534	paul ayasuka ati iyoo tuli no kwisamweba pantu nga aumfwila kuli bambi ilyo na ifwe natukumona kuti atufulilwa sana
01-201001-231632_bem_fb0_elicit_39.wav	7.623	iwe auba na mano ya kumutiina nga teti ulecita ifyo ashifwaya
01-201001-231632_bem_fb0_elicit_40.wav	10.7311875	janet pa kumfwa abalumendo ifyo bakosa mu tunwa atendeka ukulila aika na pa ncinga
01-201001-231632_bem_fb0_elicit_41.wav	8.2355625	ababiye kwa janet mu mushi bapapa nganshi pa kumona apo janet abwelela uwaciba atile naya ndafwaya umunkoyo
01-201001-231632_bem_fb0_elicit_42.wav	7.9179375	lelo abwela icungulo sana no munkoyo takwete kabili alemoneka uwakolwa sana batampa no kumutunganya
01-201001-231632_bem_fb0_elicit_43.wav	9.483375	bamo abamwene janet uko alecinda jaivi mu biaolo baisasosa kuli banalume kwa joni
01-201001-231632_bem_fb0_elicit_44.wav	6.98775	banalume jonie bafulwa sana basuka baya kusabasuka baya ku nganda kwa janet icungulo ku kumukalipila
01-201001-231632_bem_fb0_elicit_45.wav	4.1064375	bati bashifika pa mwinshi janet ayasuka fye bulandabulanda
01-201001-231632_bem_fb0_elicit_46.wav	2.8813125	cilya baingila janet abaposha ati mwapoleni mukwai
01-201001-231632_bem_fb0_elicit_47.wav	4.719	nabo endita mayo mwapoleni
01-201001-231632_bem_fb0_elicit_48.wav	7.8045	kabili bati batuushe ponono elyo kabili abati
01-201001-231632_bem_fb0_elicit_49.wav	10.2774375	we mwana wandi akasuba konse aka wile fye ku biaolo cintu cabipa sana kabili taulingile kubwekeshapo
01-201001-204524_bem_fb0_elicit_0.wav	2.8359375	icipande calenga cine lubali
01-201001-204524_bem_fb0_elicit_1.wav	7.3280625	ubushiku ba ndola baishile ku cibansa ca mupila ica mu mufulira kwaishile no wa ku ibele
01-201001-204524_bem_fb0_elicit_2.wav	9.3245625	pa kuya ku cibansa joni aeba janet ati nga ulefwaya ukuyatambako umupila ipekanye twalaima pa three koloko
01-201001-204524_bem_fb0_elicit_3.wav	7.8045	janet te pa kutemwa ayasamba na bwangubwangu abwela alafwala na busakabusaka
01-201001-204524_bem_fb0_elicit_4.wav	9.8690625	cilya calatwala mu three koloko joni alafwala na malaya ya mupila apo nishi janet alesakula bwinobwino umushishi wakwe
01-201001-204524_bem_fb0_elicit_5.wav	8.98425	pa kumona joni mu malaya ya mupila janet aumfwa na kacilumba mu mutima pa kupwa kuli cilumendo acindama ifi
01-201001-204524_bem_fb0_elicit_6.wav	4.673625	janet alaisala mu nganda joni ayabuula icitukutuku
01-201001-204524_bem_fb0_elicit_7.wav	8.8254375	cilya abwela asanga janet alemulolela pa lubansa joni alisha ne citukutuku banina balaya na ku cibansa
01-201001-204524_bem_fb0_elicit_8.wav	5.8306875	mupepi ne cibansa utwaice twalalumba atuti jonie jonie jonie
01-201001-204524_bem_fb0_elicit_9.wav	5.308875	joni pa kumona ifyo asansamuka aimya fye ukuboko pa kubaposha
01-201001-204524_bem_fb0_elicit_10.wav	7.8271875	pa four koloko ba ndola na ba mufulira abe tiimu lya pa kubala baponenamo mu cibansa
01-201001-204524_bem_fb0_elicit_11.wav	4.038375	joni aleta pa right inside
01-201001-204524_bem_fb0_elicit_12.wav	6.5566875	e kuti joni aleti nga aikata umupila janet apo ekele te pa kulumba
01-201001-204524_bem_fb0_elicit_13.wav	4.038375	amatiimu yonse yalemoneka kwati nayalingana amaka
01-201001-204524_bem_fb0_elicit_14.wav	6.98775	kanshi kwali ukushotana pa nshita itali limbilimbi nishi ne fipanda nabacinja
01-201001-204524_bem_fb0_elicit_15.wav	9.9825	joni apokelela umupila uwa mu mulu goalie wa ba ndola wena aletontonkanya ukuti nalimo joni alebala anyantepo
01-201001-204524_bem_fb0_elicit_16.wav	7.5549375	yaba tata bola afikilila fye ku lukasa lwakwa joni ili na mu isumbu muli na ndola
01-201001-204524_bem_fb0_elicit_17.wav	4.5148125	apo abantu icibansa conse kuti nga balumba joni bulanda
01-201001-204524_bem_fb0_elicit_18.wav	5.2408125	awe mukwai bashotana bashotana wasuka no mupila wapwa
01-201001-204524_bem_fb0_elicit_19.wav	7.4188125	ba mufulira bacimfya abanabo pa kubengisha akakato kamo bena abanabo nakalya
01-201001-204524_bem_fb0_elicit_20.wav	3.72075	janet pa kusanga joni eka e waingishe
01-201001-204524_bem_fb0_elicit_21.wav	7.1465625	kuti cilya bakumana janet afukatila joni ati wabomba sana we mutemwishi wandi
01-201001-204524_bem_fb0_elicit_22.wav	4.99125	nitemwa sana pa kumona ukuti abantu abengi niwe bali balelumba
01-201001-204524_bem_fb0_elicit_23.wav	10.4589375	joni nao pa kulanga insansa apampasha janet panuma amutomona na pe saya ati natotela sana janet wandi
01-201001-204524_bem_fb0_elicit_24.wav	6.2390625	panuma ya kupela icikombe kuli ba mufulira joni na janet banina pa citukutuku baya no kuya
01-201001-204524_bem_fb0_elicit_25.wav	9.0523125	ubushiku bumbi joni amonfa umusungu wakwe amuletela kalata alamwipusha ati bushe ni kalata obe uyu
01-201001-204524_bem_fb0_elicit_26.wav	7.1919375	joni pa kumonapo ishina lyakwa janet asosa ati kwena te kalata wandi lelo wa mukashi wandi
01-201001-204524_bem_fb0_elicit_27.wav	10.0959375	abika na kalata mu tumba kabili limbi aisafumya ulya kalata aloleshapo amona ilembo lya canakashi
01-201001-204524_bem_fb0_elicit_28.wav	3.5165625	umutima umo wamweba ati isula umone ifilimo
01-201001-204524_bem_fb0_elicit_29.wav	9.9598125	umbi nao wamukanya auti wiisula nakalimo ifumine kuli banyina kwa janet epa kubika kalata nakabili mu tumba
01-201001-204524_bem_fb0_elicit_30.wav	6.5113125	ilyo joni afuma ku ncito asanga janet mu cikini aleipika icakulya
01-201001-204524_bem_fb0_elicit_31.wav	4.356	ati atuushe cinono elyo apeela janet kalata wakwe
01-201001-204524_bem_fb0_elicit_32.wav	6.2844375	janet ico aishiba ilembo apoka fye lubilolubilo asula atampa no kubelenga
01-201001-204524_bem_fb0_elicit_33.wav	7.4641875	pa nshita janet alesoma kalata ulya ku mulandu wa mashiwi yalimo janet pa menso payaluka
01-201001-204524_bem_fb0_elicit_34.wav	4.582875	muli katala ulya amashiwi ya nsansa na yabulanda
01-201001-204524_bem_fb0_elicit_35.wav	8.9615625	cinecine uyu kalata tafumine kuli ba nyina afumine kuli ulya kapenta tulumbwile kale clara nkosi
01-201001-204524_bem_fb0_elicit_36.wav	3.8795625	uno muku clara alembele ifi mune mrs bowa
01-201001-204524_bem_fb0_elicit_37.wav	4.1971875	ala nshilati nkulabe na nomba ncili ndekwibukisha
01-201001-204524_bem_fb0_elicit_38.wav	6.8289375	kuno lusaka kwa mutende nesubilo na iwe na bwana obe muli umutende
01-201001-204524_bem_fb0_elicit_39.wav	3.584625	mune umunensu elizabeth zulu ali no mwana
01-201001-204524_bem_fb0_elicit_40.wav	6.1029375	ifyo abipile we ala teti wishibe ukuti e ulya aweme filya
01-201001-204524_bem_fb0_elicit_41.wav	4.1518125	nokuba nga abalumendo balepita kuti balemusaka na mate
01-201001-204524_bem_fb0_elicit_42.wav	6.1936875	ala ni nakulu bantu alileka no kusamba wakwenda fye ne fitatilo mu numa
01-201001-204524_bem_fb0_elicit_43.wav	8.2809375	awe kanshi mwandi ubufyashi nga e efyo bwalula abantu filya ine teti mbukabile ata see
01-201001-204524_bem_fb0_elicit_44.wav	8.2809375	janet apo umutima te pa bulanda nao aishibe ukuti nga akwata umwana akaba nga elizabeth zulu
01-201001-204524_bem_fb0_elicit_45.wav	11.116875	janet pa kufisa ubulanda bwasokoloka muli kalata apeta kalata bwinobwino abepa no kuseka
01-201001-204524_bem_fb0_elicit_46.wav	4.5375	joni amwipusha ati nishani bushe bamayo bamutende ku lusaka
01-201001-204524_bem_fb0_elicit_47.wav	8.6439375	janet kabili aseka bucence kabili ati ee bali fye umutende balemuposha no kumuposha
01-201001-204524_bem_fb0_elicit_48.wav	1.8376875	kanshi aleti putu
01-201001-204524_bem_fb0_elicit_49.wav	10.164	joni apalama ku mukashi alamucenya ati kwena bakashi bandi kalata alemoneka ngo ushimusekeshe fibi nshi filimo
01-201001-193222_bem_fb0_elicit_0.wav	1.90575	icipande calenga fisano
01-201001-193222_bem_fb0_elicit_1.wav	4.401375	lelo e bushiku bwa kuya ku lusaka ku kumona abafyashi bakwa janet
01-201001-193222_bem_fb0_elicit_2.wav	3.0174375	joni abukile bushikushiku
01-201001-193222_bem_fb0_elicit_3.wav	9.71025	alasamba fye alalolela cibusa wakwe japhet daka uo bapangane nankwe ukumusenda muli motoka wankwe
01-201001-193222_bem_fb0_elicit_4.wav	3.2443125	papita fye akashita kanono na japhet afika
01-201001-193222_bem_fb0_elicit_5.wav	3.1535625	joni alalonga katundu wakwe muli motoka
01-201001-193222_bem_fb0_elicit_6.wav	6.3525	baima balola na ku nganda kwa janet basanga janet pa musebo epo alelolela
01-201001-193222_bem_fb0_elicit_7.wav	7.71375	mukwai japhet daka kuti cilya alolesha janet acenwa ku menso na mafiga yakwa cikashana
01-201001-193222_bem_fb0_elicit_8.wav	7.9179375	daka aisha ne cefu aipusha joni ati bushe e bamama wenu aba
01-201001-193222_bem_fb0_elicit_9.wav	4.5601875	joni e aba bene we sano nga kanshi ni shani
01-201001-193222_bem_fb0_elicit_10.wav	4.08375	daka awe naipusha fye pantu nshabeshiba
01-201001-193222_bem_fb0_elicit_11.wav	5.71725	apo pene balonga no tupe twakwa janet muli motoka bayamba no kuya
01-201001-193222_bem_fb0_elicit_12.wav	7.5549375	nshila yonse daka aleumfwa ngo uli mu ciloto ku mulandu wa kulowa kwa kacena kalefuma kuli janet
01-201001-193222_bem_fb0_elicit_13.wav	13.5898125	mwatile mushilunda na kalishiwi na kaluseko kakwa janet daka ni cikanga alundeko impanga ukuyafika ku bulawayo pa lusaka paipipa
01-201001-193222_bem_fb0_elicit_14.wav	14.06625	pa kulanga bufundi bwa kwensha motoka pa kucinja amagia kuti alefukila no kufukila te pa mangungu ni cikanga motoka akwate amagia mutanda
01-201001-193222_bem_fb0_elicit_15.wav	7.668375	pa kapiri mposhi batala baika ukufungululako amolu bashitapo na tumotumo ifi balalya
01-201001-193222_bem_fb0_elicit_16.wav	2.1099375	kabili baima balaya
01-201001-193222_bem_fb0_elicit_17.wav	11.5933125	mu broken kandolo emo baposele inshita ikalamba pantu daka ali no kumonana na bakalamba bakwe mu lokosheni lwa bwaca
01-201001-193222_bem_fb0_elicit_18.wav	2.8359375	baile bonse na joni na janet
01-201001-193222_bem_fb0_elicit_19.wav	10.1866875	bati bafume mu broken hill daka anunsha motoka iyakunuunsha kuti ciletwala mu two koloko bali na mu lusaka
01-201001-193222_bem_fb0_elicit_20.wav	4.582875	bayalukila ku matero ukwaleikala abafyashi bakwa janet
01-201001-193222_bem_fb0_elicit_21.wav	5.5584375	motoka ayafika na pa mwinshi wa nganda ya bafyashi bakwa janet
01-201001-193222_bem_fb0_elicit_22.wav	8.212875	joni apo pene alatotela daka ati we mfumu yandi natotela sana bushe ninshi ni nshita nshi iyakubwelelamo
01-201001-193222_bem_fb0_elicit_23.wav	3.9249375	daka pakubala ndi no kuyafika ku mazabuka
01-201001-193222_bem_fb0_elicit_24.wav	4.2425625	nga nabwela ku mazabuka nkesasendama muno lusaka mwine
01-201001-193222_bem_fb0_elicit_25.wav	5.581125	elyo nga mulefwaya tukesabwelamo nenu ku mufulira ubushiku bukakonkapo
01-201001-193222_bem_fb0_elicit_26.wav	3.5619375	kanshi ekutila muli ne nshiku shitatu muno lusaka
01-201001-193222_bem_fb0_elicit_27.wav	7.89525	joni cisuma sana nga mwabwela ku mazabuka tukesaumfwana nga tuli no kubwelelamo nenu ku mufulira
01-201001-193222_bem_fb0_elicit_28.wav	13.70325	daka bati bamuteeke ku cakulya akaana ati kwena nasantika sana lelo tuli no kukumana nabo twapangene nabo pa two thirty e calenga nshikwete nshita
01-201001-193222_bem_fb0_elicit_29.wav	1.588125	aya no kuya
01-201001-193222_bem_fb0_elicit_30.wav	7.4415	banyina kwa janet te pa nsansa pa kumona joni lumbwe wa mwana wabo
01-201001-193222_bem_fb0_elicit_31.wav	7.940625	neco tabalesubila janet ukufwayo kupwa batemenwe nganshi pa kumona cijoni cacindama ifi
01-201001-193222_bem_fb0_elicit_32.wav	8.8708125	na pa mulandu wa kwikalisha mu lusaka inshita ikalamba ba nyina kwa janet basukile baishiba icibemba
01-201001-193222_bem_fb0_elicit_33.wav	4.26525	kanshi e lulimi balelanda bonse na janet wine
01-201001-193222_bem_fb0_elicit_34.wav	8.6439375	bawishi kwa janet basangile fye elyo babwelelamo ku ncito lelo bali no kwinuka pa four koloko
01-201001-193222_bem_fb0_elicit_35.wav	11.026125	banafyala joni te pa kumulolekesha ilyo alebalondolwela ulwa kumwabo ku chinsali balesuminisha fye tonse uto alesosa
01-201001-193222_bem_fb0_elicit_36.wav	10.3455	ilyo bashifyala joni bafikile ukufuma ku ncito joni atemenwe sana pantu bali ne mipulwe ya kusosa ne milangwe
01-201001-193222_bem_fb0_elicit_37.wav	10.027875	ico baishibe ukuti joni mubemba batampa no kumusesha ubunungwe abati iwe we mwana wa mubemba niwe ulefwaya ukuupa umwana wandi bati
01-201001-193222_bem_fb0_elicit_38.wav	5.5584375	wishibe nga wamuupa na iwe uli no kusanguka umunsenga
01-201001-193222_bem_fb0_elicit_39.wav	10.1866875	mwana wandi talinga kusangulo mubemba epali nga mwaya nankwe ku lubemba wayamupatikisho kuniina ku miti na bwanakashi
01-201001-193222_bem_fb0_elicit_40.wav	2.8813125	bonse mu nganda bawa fye ku nseko
01-201001-193222_bem_fb0_elicit_41.wav	10.7085	kabili bayalukila ku mwana wabo abati tata uyu mwana wandi wamona atemwa sana ukufwala insalu sha busaka kanshi mune ukose fye pa kumufwika
01-201001-193222_bem_fb0_elicit_42.wav	3.8795625	kabili abati bushe kuno lusaka watala awisako
01-201001-193222_bem_fb0_elicit_43.wav	5.399625	joni ati iyoo mukwai kalelo line nge fyasosele umupuupu
01-201001-193222_bem_fb0_elicit_44.wav	7.4641875	abati oh leka mune mailo nga nabwela ku ncito nkaya ndakutandasha muno lusaka ukeshibemo
01-201001-193222_bem_fb0_elicit_45.wav	9.029625	ku mulandu wa kuti janet pa kuya ku mufulira ukufuma mu lusaka afyukile fye e calenga bawishi bamwita eka ku muputule wa nganda umbi
01-201001-193222_bem_fb0_elicit_46.wav	7.4415	elyo batendeka ukumweba abati imyendele yobe pali ishi nshiku shafumineko ine tayansekeshe nelyo panono
01-201001-193222_bem_fb0_elicit_47.wav	4.8778125	ubushiku wafyukile ukuya ku mufulira nafulilwe nganshi
01-201001-193222_bem_fb0_elicit_48.wav	10.2320625	na lino line aubulaisa na mwata obe nga nakuuma icakupapa nomba ikumbi lyaikala pa kasuba
01-201001-193222_bem_fb0_elicit_49.wav	5.671875	nshifwaya umwana uo mfyele e walaenda na bakapenta kasuba konse
01-201001-193222_bem_fb0_elicit_50.wav	2.314125	iwe lelo washukila cimo
01-180101-213930_bem_d31_elicit_0.wav	6.579375	imicitile ya ifi tayayana ukulingana ne ntambi nangu bwina kristu
01-180101-213930_bem_d31_elicit_1.wav	7.4415	ifikomo ifyo mwingakonka ifyakwafwa ilyo muleikala nabalupwa elyo nabapongoshi
01-180101-213930_bem_d31_elicit_2.wav	6.26175	muleibukisha lyonse ukuti amalembo ya konkomesha abana ukucindika abafyashi
01-180101-213930_bem_d31_elicit_3.wav	9.6875625	ubucindami nangu umucinshi tupeela ku bafyashiabapongoshi besu taufwile ukushintilila pafyo baba nangu pafyo bamoneka
01-180101-213930_bem_d31_elicit_4.wav	6.26175	icipingo tacilanda ukuti kanofye abafyashi abasuma ebalingile ukucindika
01-180101-213930_bem_d31_elicit_5.wav	9.6875625	inshita iyo lesa atweba ukukanabela abafyashi besu nilyofye balefwa ukuti tucite ifintu ifishili bufwayo bwakwa lesa
01-180101-213930_bem_d31_elicit_6.wav	12.4100625	pali ici cena abaupana balingile ukulondolola mu mutima nteka elyo mucinshi mucinshi umulandu bashilebeela nangu ukucita ifyo abafyashi balefwaya
01-180101-213930_bem_d31_elicit_7.wav	7.8725625	bakanyeni ukulanda amalyashi ayabi pa bena mwenu nangula ukulalandapo ilyo tabalipo
01-180101-213930_bem_d31_elicit_8.wav	11.0715	aga cakuti bakooshapo pa kuti bamyebe palwa bena myenu balombeni ukuti balolele mpaka abena myenu babepo
01-180101-213930_bem_d31_elicit_9.wav	7.5095625	langisheni balupwa wenu ifyo mwatemwisha nokutasha abena myenu elyo nabana benu
01-180101-213930_bem_d31_elicit_10.wav	5.35425	ubwafya bwaba kubaupana abengi bwakuti umulume alatina ukucita ifi
01-180101-213930_bem_d31_elicit_11.wav	11.4118125	pantu balupwa kuti bamupeela umulandu wakuti balimwingilila kumukashi nomulandu wakutemwisha umukashi wakwe ukucila abalupwa
01-180101-213930_bem_d31_elicit_12.wav	11.8655625	pali uyu mulandu abalupwa kuti batila ati balibalisha  icilepilibula abakashi bali lisha nangu ukunwisha abalume umuti pakuti balebomfwila
01-180101-213930_bem_d31_elicit_13.wav	10.4135625	ninshita yabaupana ukutendeka ukulanga icitemwiko cabo elyo nakutasha abena myabo palwalala ukwabula ukusakamana pafyo bambi balanda
01-180101-213930_bem_d31_elicit_14.wav	6.3298125	ngacakuti abantu balanda ukuti balibalisha mufwile ukusumina ukuti balindisha na yesu
01-180101-213930_bem_d31_elicit_15.wav	6.5566875	mucinefye emulandu wine nakwatila icitemwiko conse ici pa mwina mwandi elyo nabana bandi
01-180101-213930_bem_d31_elicit_16.wav	8.2355625	umulume afwile ukukoselesha balupwa wakwe ukulaeba umukashi ifyo balekabila elyo mu musango umo wine
01-180101-213930_bem_d31_elicit_17.wav	7.033125	umukashi nao afwile ukukoselesha balupwa wakwe ukulaeba abalume bakwe ifyakukabila fyabo
01-180101-213930_bem_d31_elicit_18.wav	8.25825	ici cikafwilisha kuku leta isenge nokwikatanya indupwa shonse shibili
01-180101-213930_bem_d31_elicit_19.wav	14.4519375	tulekoselesha ici pantu ilingi mulutambi lwesu balupwa bakumwaume naba kumwanakashi balanda ifyo balekabila kumwana wabo umwaume nangu ku mwana wabo umunakashi epela
01-180101-213930_bem_d31_elicit_20.wav	12.205875	abalume nabakashi bafwile baikala panshi nokulolekeshapo pali cila mulandu elyo basuminishanya elyo bonse babili bapeela ubwasuko kubantu cikumine
01-180101-213930_bem_d31_elicit_21.wav	8.5078125	kana ukukutitikisha nangu ukupoka ifya kuku nasha nasha pakuti usumine ukulasunga abalupwa
01-180101-213930_bem_d31_elicit_22.wav	7.6456875	nga cakutila niwe waba nomulimo wakusunga abalupwa lyena mufwile ukusuminishanya na bena mwenu
01-180101-213930_bem_d31_elicit_23.wav	10.6858125	abo mwafwilisha elyo nabalupwa bafwile ukusumina nokwikalilila mu mafunde elyo ne fikomo fyonse ifyo mwatantika pamwenu
01-180101-213930_bem_d31_elicit_24.wav	9.937125	balondolweleni mukutemwa ukutila ayamafunde yabelako kukuleta umutende elyo na kukwampana bwino pa ng'anda
01-180101-213930_bem_d31_elicit_25.wav	11.253	lyo mucibike ubuyo ukwikala mu mutende nabapongoshi elyo naba lupwa  moneni mu bena roma twelve eighteen
01-180101-213930_bem_d31_elicit_26.wav	13.385625	mwali ifintu ifisuma ifi fumamo ifyo tulingile ukubikako amaka yonse ukuleta noku sungilila ukwapana mu mutende na balupwa elyo na bapongoshi
01-180101-213930_bem_d31_elicit_27.wav	9.71025	imibeele yenu elyo neficitwa fyenu kubalupwa enshila iyo bakomfwilamo imbila nsuma ukufuma kuli imwe
01-180101-213930_bem_d31_elicit_28.wav	12.024375	eico tufwile ukufwaya amano yakwa lesa nobwafwilisho muli iyi ncende maka maka umo balupwa wesu tababa abena kristu bene bene
01-180101-213930_bem_d31_elicit_29.wav	8.666625	ukufuma seventeen verse six na impendwa twenty verse eight  ni cinshi ico lesa aebele mose na aaron ukucita
01-180101-213930_bem_d31_elicit_30.wav	3.3350625	bushe kuuma nangula kweba icilibwe
01-180101-213930_bem_d31_elicit_31.wav	3.6073125	mulandu nshi uo mose apangile pali iyi ncende
01-180101-213930_bem_d31_elicit_32.wav	3.1989375	lesa aebele mose ukucita fyonse fibili
01-180101-213930_bem_d31_elicit_33.wav	13.4990625	intanshi mu kufuma seventeen panumafye akulekelwako ukufuma mu egupt ali no kuma icilibwe pakutila engapeela amenshi kubantu abaleumana
01-180101-213930_bem_d31_elicit_34.wav	7.8271875	mumpwendwa twenty tulesangamo ubutantiko bwa fintu ifyaishile citika panuma yamyaka forty
01-180101-213930_bem_d31_elicit_35.wav	5.3315625	pali ilya inshita lesa aebele umubomfi wakwe ukulanda ku cilibwe
01-180101-213930_bem_d31_elicit_36.wav	2.495625	mulandu nshi mose apangile
